gene_id	gene_name	individual_1	individual_2	individual_3	individual_4	individual_5	individual_6	individual_7	individual_8	individual_9	individual_10
ENSG00000228725.3	MTND2P12	0	0.0513	0	0	0	0.2872	0.0578	0	0	0
ENSG00000228727.9	SAPCD1	0.6616	0.5673	3.5912	2.5492	0.0863	7.2271	2.8215	0.4564	0.3211	0.6332
ENSG00000228728.1	PPIAP91	0.9935	0.3904	0.1251	0.3423	0.1188	6.5513	0	0.2792	0	0.3487
ENSG00000228729.1	AL627308.1	0.0996	0.2349	0	0	0.0715	0	0.0882	0.084	0.0665	0
ENSG00000228730.2	LINC02013	0	0	0	0	0	0	0	0	0.0984	0
ENSG00000228734.2	AC096543.2	0.0952	0.3742	0	0	0	0	0	0	0	0
ENSG00000228735.1	AC011228.1	0	0.0849	0	0.2234	0	0	0	0	0	0
ENSG00000228737.2	AC008781.1	0.1317	0.3106	0.2987	0.6808	0	3.8604	0.1166	0.2221	0.3516	0.5547
ENSG00000228739.1	AL162384.1	0.1639	0	0	0.1695	0	0.2402	0	0	0	0
ENSG00000228740.3	GABRG3-AS1	0	0.0224	0	0.059	0	0	0.2022	0	0	0
ENSG00000228741.2	AL445985.1	0	0.5603	0.0718	0.7861	0.0682	0	0.0421	0.4408	0.3489	0.3002
ENSG00000228742.11	LINC02577	5.5319	0.1996	0.0685	0.1687	0.2212	0.0266	0	1.1317	0.2299	1.604
ENSG00000228744.1	RPS3AP30	0	0.1516	0	0.2991	0	0.5654	0	0	0	0
ENSG00000228748.2	AL450306.1	0.5327	0.2002	0.0175	0.7661	0.0498	0.1357	0.123	0.1172	0.3245	0.3901
ENSG00000228750.7	LINC01672	0	0	0	0.0386	0	0	0	0	0.0249	0
ENSG00000228751.1	AC004022.1	0	0.3618	0	0	0	0	0	0	0	0
ENSG00000228753.1	EIF4BP2	0.0456	0.1433	0.3101	0.0471	0.0654	0.4677	0.0404	0	0.1217	0.096
ENSG00000228754.1	RPL13AP19	0.1401	0.1101	0.8469	0	0.2009	2.463	0.124	0.1181	0.2804	0
ENSG00000228755.1	PABPC1P8	0	0	0	0	0	0	0	0	0.0785	0
ENSG00000228757.1	AC244452.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228759.1	FAF2P1	0	0	0	0	0	0.1847	0	0	0	0
ENSG00000228763.1	LIMS1-AS1	1.2004	1.4825	0.5184	1.2409	1.1071	15.8311	0	0.723	2.403	0.3611
ENSG00000228764.1	ZNF885P	0	0	0	0.154	0	0	0.0659	0.0628	0	0
ENSG00000228766.3	RPL7L1P8	0.2208	0.1735	0.1669	0.2282	0	0.3235	0	0.0931	0.221	0
ENSG00000228767.1	KRT8P18	0.1698	0.089	0	0	0.0406	0	0.0501	0	0.1133	0.2384
ENSG00000228768.3	AC003101.1	0	0.1401	0	0	0	0.5223	0	0.4508	0.1189	0
ENSG00000228769.1	ABCF2P2	0	0	0	0	0	0	0	0	0	0
ENSG00000228770.1	AC007327.1	0	0	0	0	0	7.2645	0	0	0.2067	0
ENSG00000228771.1	BX510359.3	0	0	0	0	0	0	0	0	0	0
ENSG00000228772.2	AL033539.1	0	0.0865	0	0	0	0.1613	0	0	0.0735	0
ENSG00000228775.8	WEE2-AS1	0.1837	3.1095	0.4351	5.508	1.0895	1.2205	1.16	1.1774	2.4765	0.0516
ENSG00000228776.2	AC114492.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228777.2	LINC02534	0	0	0	0	0	0	0	0	0	0
ENSG00000228778.2	AL513542.1	0	0	0	0	0	0	0	0	0	0.4712
ENSG00000228779.1	Z69666.1	0	0.2408	0.0772	0.3167	0	5.8361	0	0.1722	0.6814	0.8601
ENSG00000228780.2	Z92545.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228781.1	AL353705.1	0	0	0.3864	0	0	0.4994	0	0.1437	0.3411	0
ENSG00000228782.7	MRPL45P2	4.8347	3.1256	5.2157	3.4258	2.0696	26.9094	1.898	2.1698	4.865	1.4777
ENSG00000228783.1	H3P29	0	0	0	0	0	0	0	0	0	0
ENSG00000228784.9	LINC00954	0.126	2.3077	0.5048	0.2475	0.0542	4.081	0.0112	0.34	3.086	0.4245
ENSG00000228786.5	LINC00266-4P	0	0	0	0	0	0	0	0	0	0
ENSG00000228787.1	NLGN4Y-AS1	1.2301	0	0	1.4305	0	0	1.2248	0.1296	0	0
ENSG00000228789.8	HCG22	0	0.0883	0.1416	11.3105	0	0.0549	0.2653	0.0632	0.175	0.1578
ENSG00000228790.1	AC245128.2	0	0	0	0.2977	0	0	0	0	0	0
ENSG00000228791.8	THRB-AS1	0.1068	0.0839	0.0081	0.1104	0.0306	0.0156	0.104	0.072	0.2422	0
ENSG00000228792.3	AL356310.1	0	0.3243	0	0.2133	0.296	0	0	0.2609	0	0.6516
ENSG00000228793.2	AL033523.1	0.0106	0.0915	0.004	0.2735	0.1974	0.0388	0.0749	1.294	0.1307	0
ENSG00000228794.10	LINC01128	1.5388	2.6647	2.2195	4.4862	2.9371	1.307	1.8836	1.9308	1.7925	1.9659
ENSG00000228797.2	FAM207BP	0.162	4.3283	1.3466	1.507	1.5104	0.2374	2.5806	0.9561	1.5132	0.3411
ENSG00000228799.6	LINC01939	0	0	0	0	0	0	0	0	0	0
ENSG00000228800.1	AL590068.1	0	0	0	0	0.2169	0.2216	0	0	0	0
ENSG00000228801.6	AC064807.1	14.5992	24.8846	3.3268	10.5236	4.4863	7.023	6.363	2.4362	8.3239	15.3519
ENSG00000228802.1	AC073641.1	0.3814	0.4496	1.4411	0.3942	0	1.397	0	0.1608	0.1272	0
ENSG00000228803.1	MTCYBP42	0	0	0	0	0	0.1061	0	0	0.0483	0
ENSG00000228804.5	AC072022.1	0	0.538	0.1724	0.4717	0	1.8389	0	0.0962	0.2284	0
ENSG00000228806.1	AC092628.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228807.1	MRPS18CP6	0	0.5766	0	0	0	1.075	0.3247	0.3093	0.979	0
ENSG00000228808.1	HMGB3P4	0	0.7504	1.3231	0.329	0.1142	14.6915	0	0.4026	0.4248	0
ENSG00000228809.2	AL034428.1	0	0.0378	0.1818	0.0497	0	0.7051	0	0.0406	0	0
ENSG00000228810.1	PABPC1P11	0	0	0	0	0	0.1792	0	0	0	0
ENSG00000228812.7	LAMA5-AS1	0	0.1525	0	2.307	0.9048	0	8.073	0	0.259	0.2043
ENSG00000228814.4	AC017007.1	0	0.4647	0	0.2038	0	0.2888	0	0	0	0
ENSG00000228815.1	MARK2P13	0	0	0	0	0	0	0.0783	0	0	0
ENSG00000228816.1	AK3P5	0.6304	0.6193	0.1191	0	0	16.1666	0	0	0.3155	0.6637
ENSG00000228817.4	BACH1-IT2	0.1267	0.5478	0.4789	0.3275	0.1818	12.627	0.2243	0.1069	0.0846	0
ENSG00000228818.1	AL359918.1	0.2105	0.2836	0.25	2.0518	0	0.7932	0.1863	0.0507	1.2642	0.0633
ENSG00000228819.1	AL049792.1	0	0	0	0.268	0	0	0	0	0	0
ENSG00000228820.2	RPSAP1	0	0	0.281	0.3844	0	0.681	0.1645	0.0784	0.124	0
ENSG00000228823.1	AL592309.1	0.126	0	0	0	0	0	0	0	0	0
ENSG00000228824.7	MIR4500HG	0.142	0.0478	0.0038	0.1573	0.1273	0.0074	0.009	0.0257	0.0575	0
ENSG00000228825.1	LAMTOR3P1	0	0	0	0.2285	0	0	0	0	0	0
ENSG00000228826.3	AL592494.1	0.7518	0	0	0	0.1079	0.2203	0	0	0	0
ENSG00000228827.1	AL929410.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228828.1	TLK2P2	0.073	0.1722	0.1656	0.0377	0.0262	11.0767	0	0.0616	0.2924	0
ENSG00000228829.1	AC005077.3	0.2211	0	0	0	0	0	0	0.1864	0.1475	0
ENSG00000228830.1	AL160408.2	0	0	0	0	0	0	0	0	0	0
ENSG00000228833.1	AC244098.2	0	0	0	0	0	1.2107	0	0	0	0
ENSG00000228834.1	ATP5MFP2	0.9475	10.4252	0	7.1825	0.2265	3.7024	0.5591	0	3.7933	2.66
ENSG00000228835.1	AC012123.1	0	0.0387	3.8337	0.0509	0.106	0	0	0	23.3639	0.1037
ENSG00000228836.8	CT45A5	0	0	0	0	0	0	0	0	0.2351	0
ENSG00000228837.2	CBX3P6	0	0	0	0	0	0	0	0	0	0
ENSG00000228838.1	AL355483.1	0	0	0	0.1253	0	0.3552	0	0	0	0
ENSG00000228839.5	PIK3IP1-DT	0.9206	1.5504	1.2921	0.5438	0.4717	10.2135	0.6984	1.2198	1.2285	1.1076
ENSG00000228842.3	PCDH9-AS2	0	0	0	0	0	0	0	0	0	0
ENSG00000228843.2	AL133410.2	0	0	0	0	0	0	0	0	0	0
ENSG00000228844.1	AL358176.3	0.1802	0.1416	0.2723	0.745	0	1.5841	0.3189	0	0.4809	0
ENSG00000228847.1	ATP5MC2P4	0.3895	0.1531	0.4416	3.2212	0	1.7123	0.3448	0.1642	1.8194	2.0504
ENSG00000228848.3	RPS20P13	0	0	0	0.9448	0	0.3348	0.2022	0	0.9148	0.4811
ENSG00000228850.1	CDY12P	0	0	0	0	0	0	0	0	0	0
ENSG00000228851.1	MTCO3P4	0	0	0	0	0	0	0	0	0	0
ENSG00000228852.6	AC092802.2	0.1731	1.5868	0.9156	0.4771	0.2483	3.2967	0.1532	0.2918	0.1155	0.6073
ENSG00000228853.1	NEGR1-IT1	0	0	0	0	0	15.488	0	0	0	0
ENSG00000228855.1	AL009048.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228856.3	USP17L30	0	0	0	0	0	0	0	0	0	0
ENSG00000228857.2	AC104653.1	2.9258	0.8623	4.4225	3.0244	0.5247	13.3976	0.3237	1.8502	1.0575	0
ENSG00000228860.1	AL731547.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228861.5	RPL23AP12	0.6918	0.2718	0	0.3575	0	0.2534	0.4592	0.2916	0.3462	0
ENSG00000228862.4	AC068389.1	0.0135	0.0636	0.0102	0.6834	0	0.0198	0.0955	0.0228	0.063	0
ENSG00000228863.8	AL121985.1	0	0.078	0.21	0.0616	0	1.1925	0	0.2678	0.0397	0
ENSG00000228868.3	MYLKP1	0	0.0407	0	0.2141	0	0	0	0.0437	0.1036	0
ENSG00000228869.1	COX4I1P2	0.4486	0	0	0	0	0	0	0	0.1996	0.6297
ENSG00000228872.2	CSP1	0.2103	4.7101	0	0	0	0.9244	0	0	0.0702	0
ENSG00000228873.1	AC012307.1	0	0.3263	1.2553	0	0	0	0	0	0	0
ENSG00000228874.1	AC090954.1	0.4532	0.1781	0.1713	0.2342	0	0	0	0.1911	2.1167	0.9542
ENSG00000228876.4	AC010745.2	0	0	0	0	0	3.6802	0.0135	0	0.0508	0
ENSG00000228877.2	AL669970.3	0	0.1502	0.2889	0	0	0	1.0149	0.6446	0.5101	0
ENSG00000228878.8	SEPTIN7-DT	0.4576	0.9227	0.7369	5.6564	1.2417	3.1781	1.9901	1.0067	1.248	0.8798
ENSG00000228879.1	RPL35AP6	0	0.1997	0	0	0	14.8899	0	0	0.339	0
ENSG00000228882.1	CICP9	0.0428	0	0.0646	0.0442	0	0.2506	0	0.1442	0.1427	0
ENSG00000228884.2	RPL23AP26	0	0	0.2665	0.1822	0	1.0333	0	0	0	0
ENSG00000228886.1	AL138963.1	0.2639	0.8295	0.1994	0	0	35.9592	0	0.445	1.9368	1.6668
ENSG00000228887.3	EEF1DP1	1.0042	2.3678	1.173	5.2849	1.1132	2.408	1.6161	1.3086	6.7618	1.3456
ENSG00000228888.1	LINC01428	0	0	0	0	5.3707	0	0	0	0	0
ENSG00000228889.7	UBAC2-AS1	2.8325	2.4708	2.6348	5.4699	0.7814	1.3683	1.9285	0.7086	6.9369	1.9006
ENSG00000228890.1	TTTY21	0	0	0	0	0	0	0	0	0	0
ENSG00000228897.1	AC012441.2	0	0	0.3346	0.4577	0	0	0.1959	0	0	0
ENSG00000228898.1	MTCO1P43	0	0.1317	0	0	0	0	0	0.1413	0	0
ENSG00000228901.3	HMGN2P36	0.2	0.1572	0	0.2067	0.1435	0.5861	0	0.1686	0.1335	0.4211
ENSG00000228902.1	ST6GALNAC2P1	0	0	0	0	0	0	0	0	0	0
ENSG00000228903.7	RASA4CP	0.2622	0.9193	3.6582	2.2515	1.3888	2.3642	0.3927	2.2787	1.6552	2.1657
ENSG00000228906.1	AL353804.1	1.0882	0	1.0966	4.3123	3.2525	46.5104	1.7658	1.3764	2.2994	2.6733
ENSG00000228909.2	LINC01803	0	0	0	0	0	0	0.0907	0	0	0
ENSG00000228914.2	OR1H1P	0	0	0	0	0	0	0	0	0	0
ENSG00000228915.3	OR7E128P	0.3195	0.3767	0.5434	0.6606	0.1146	15.2171	0	0.4041	2.292	0
ENSG00000228917.1	NECTIN4-AS1	0.3688	0.5797	0	0	0	0.2162	0	0.5597	0.8367	0
ENSG00000228918.4	LINC01344	0	0.0482	0.0093	0.0254	0.0088	0.1979	0	0.0207	0.1147	0.0258
ENSG00000228919.5	AC097381.1	0.1894	0.0496	0.0954	0.1957	0.0453	0	0	0.1064	0.0842	0
ENSG00000228922.1	AC234771.2	0	0	0	0	0	0	0	0	0	0
ENSG00000228923.1	AP000355.1	0	0	0.1288	0	0.9779	0.7491	0	0.1437	0	0
ENSG00000228925.1	AC016722.2	0.2229	0.4554	0.6401	1.1059	0.032	6.5321	0.1184	0.4886	0.4462	0.2816
ENSG00000228927.10	TSPY3	0	0	0	0	0	0	0	0	0	0
ENSG00000228928.1	KPNA2P2	0.1099	0.0432	0.0415	0	0	0.322	0	0.0463	0.0367	0
ENSG00000228929.1	RPS13P2	4.6743	9.7492	10.3264	30.2921	4.1266	25.5534	8.9107	5.0024	10.4365	10.2205
ENSG00000228930.1	MTCO1P3	0	0.3348	0.322	0.4404	0	13.1101	0	0	1.1371	0
ENSG00000228933.8	AC107419.1	0	0	0	0.0993	0	0.0352	0.0425	0	0.024	0.0253
ENSG00000228935.1	AL353132.1	0	0	0	0	0	0.1173	0	0	0	0
ENSG00000228937.1	MTA3P1	0	0	0	0.0572	0.0397	0.6484	0	0	0	0
ENSG00000228938.3	SNRPD2P1	0	0.1816	0.3493	2.1498	0	27.0879	0	0.1948	0.7709	0.4865
ENSG00000228939.1	AKT3-IT1	0	0.2487	0.1196	0.4907	0.1135	0.4637	0	0.1334	0.1056	0
ENSG00000228940.1	AL391730.1	0	0.1396	0	0	0	0.1301	0	0	0	0
ENSG00000228941.1	UBE3AP2	0.0362	0	0	0.1497	0	0.2122	0	0	0	0
ENSG00000228943.1	AL137792.2	0	0.2736	0	0	0	0	0	0.2935	0	0
ENSG00000228944.1	AC004485.1	0	0.122	0	1.4441	0.1113	0	0.2748	0	0	0
ENSG00000228945.3	CLUHP2	0	0	0	0	0	0	0	0	0	0
ENSG00000228948.2	SLC25A6P5	0.1814	0	0	0	0	0.7973	0	0.051	0.0403	0
ENSG00000228949.1	UGT1A12P	0.0959	0	0	0	0	0	0	0	0.3839	0.2019
ENSG00000228950.1	AC023137.1	0	0.4175	0	0.5491	1.143	0.3892	1.4104	0	0	0
ENSG00000228952.1	LINC02041	4.6553	0	0	0	3.8162	0	0	8.6917	15.5313	1.4003
ENSG00000228953.1	AC006026.2	0	0	0	0	0	0	0	0	0	0
ENSG00000228955.2	AL591623.2	0	1.4479	6.962	0.3809	0	42.6543	0	0.3107	2.9504	0
ENSG00000228956.8	SATB1-AS1	0.854	0.6236	0.0183	0.7138	0.0261	20.8841	0.0322	0.1226	0.0404	0.2933
ENSG00000228957.1	AL512590.1	0	0	0.0753	0	0	0	0	0	0	0
ENSG00000228958.1	PIGPP3	0	0	0	0.2038	0	0	0	0	0.1315	0
ENSG00000228959.1	AL049812.3	0	0.1542	0	0	0	0	0	0	0	0
ENSG00000228960.6	OR2A9P	0.3187	0.944	0.0185	0.1774	0.0527	0.1437	0.0434	0.5994	1.0632	0.1032
ENSG00000228961.1	LINC01690	0	0.4464	0	0.8808	0.1019	1.2486	0.3771	0	0.0948	0
ENSG00000228963.3	OR7E93P	0	0	0	0.0932	0	0	0	0	0	0
ENSG00000228965.1	RPSAP60	0	0.0731	0	0	0	0	0	0	0	0
ENSG00000228966.2	HOMER2P1	0	0	0	0	0	0.2487	0	0	0	0
ENSG00000228968.1	AC096554.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228970.6	UBTFL6	0	0.6278	0.0604	1.4864	1.4898	0	0.2828	0	0.2132	0.1682
ENSG00000228971.3	LINC02607	0.0827	0.1022	0	0.3421	0	0	0.1465	0	0.0079	0
ENSG00000228973.1	AC009955.1	0	1.1861	0	0	0	0	0	0	1.4099	0
ENSG00000228974.5	AC006483.1	1.568	0.4108	0.1975	1.8911	0.1875	0.383	0.2313	0.4407	1.5694	1.1005
ENSG00000228976.1	SUMO2P8	0.286	0.4496	0	0.887	0	17.6024	0	0	0.5725	0
ENSG00000228979.4	PPIAP55	0.5008	0.9184	0.6308	1.208	0.1197	0.7339	0.4433	0	1.0025	0
ENSG00000228980.4	LINC01205	0.3841	0.0097	0	0.0128	0.0089	0.0726	0	0	0	0
ENSG00000228981.3	AC097658.1	3.1051	0.7626	4.6935	1.8055	1.044	12.3703	1.2883	1.1455	13.0141	0.4086
ENSG00000228982.1	AL627095.1	0	0	0.1926	0.2634	0	0	0	0	0.17	0
ENSG00000228983.9	SLC47A1P1	0.0583	0	0	0.5428	0.5441	0.0855	0.0516	0	0.0779	0
ENSG00000228984.3	AC021451.1	0	0	0	0	0	0	0	0	0	0
ENSG00000228985.1	TRDD3	0	0	0	6.5044	0	46.1015	0	0	0	0
ENSG00000228986.1	AC234781.3	0	0.0661	0	0.4345	0.5427	1.3551	0	0.1418	0.2244	0
ENSG00000228988.1	AL353771.1	0	0	0.1353	0	0	8.3931	0	0	0.2389	0
ENSG00000228992.2	RPL5P32	0.0931	0	0.2813	0.481	0.1335	0.5455	0	0.0785	0.2484	0.1959
ENSG00000228995.1	MTND1P9	0.0867	0	0	0	0	4.0632	0	0	0.1156	0.7298
ENSG00000228997.1	AL136452.1	0	0	0	0.1926	0.1337	0.273	0	5.8132	0	0.3923
ENSG00000228998.4	AC091167.1	1.252	4.1547	1.2617	10.6416	0.7983	0.6116	0.6156	1.2903	4.0843	0.5858
ENSG00000228999.4	AC096570.1	0	0	0	0	0	0.0169	0	0	0	0
ENSG00000229000.1	SEPTIN7P8	0	0	0	0.4364	0	0	0	0	0.0704	0
ENSG00000229001.1	ACTBP14	0.1502	0	0	0.0776	0	0.9906	0	0.0633	0.1002	0.1582
ENSG00000229002.1	AC246785.1	0	0	0	0	0.2223	0	0	0	0	0
ENSG00000229005.2	HNF4A-AS1	0	0	0	0	0	0.1314	0	0	0	0.3777
ENSG00000229007.1	EXOSC3P1	0.3272	0.7715	0.7419	0.1691	0.2347	5.274	0.4344	0.1379	0.2183	1.7223
ENSG00000229009.7	TMPRSS11GP	0.0645	0	0	0.0666	0	0.8501	0	0	0	0
ENSG00000229010.1	AL161672.1	0	0.1572	0	0.3101	0.0717	5.7148	0	0	0.2002	0.2106
ENSG00000229011.1	LINC01038	0	0	0	0	0	0	0	0	0	0
ENSG00000229012.1	AC003685.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229013.1	AC083939.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229014.3	RPL30P13	0	0	0.1777	0	0	3.0999	0	0	0.4705	0
ENSG00000229015.2	AL450472.1	0	0.3175	0	0	0	0	0.1788	0	0	0
ENSG00000229016.1	AC096638.2	0	0	0	0	0	3.2031	0	0	0	0
ENSG00000229017.7	LINC01277	0.4501	0.6152	0.1035	0.3844	0.1825	0.0287	0.2425	0.165	0.3134	0.0824
ENSG00000229018.5	PMS2P7	0.1225	0	0.1388	0.2532	0.1318	0	0	0.0516	0.286	0
ENSG00000229019.1	AL161457.1	0.0904	0	0	0	0.0648	0.1324	0	0.1524	0	0
ENSG00000229020.4	AKR7A2P1	1.1622	0.2108	0.9459	1.2014	0.1924	0	0	0.2261	0.3579	1.5059
ENSG00000229021.2	AL450992.1	0.0199	0.0156	0.0301	0	0	0.1459	0	0.0336	0.0664	0
ENSG00000229022.1	AL365366.1	0.2877	0.3768	1.522	0.4956	0.0688	1.6862	0.2546	0.1617	0.3199	0.4038
ENSG00000229023.1	RAB1AP1	0.5294	0.104	0.1	0.5473	0	3.2972	0	0.1116	0.265	0
ENSG00000229025.1	AP001595.1	0	0	0	0	0	0.4646	0	0	0	0
ENSG00000229027.3	HSFY1P1	0	0.0466	0	0	0.0425	0	0	0	0	0
ENSG00000229028.2	KRT223P	0.048	0.0754	0	0	4.8179	0	0	0.0809	0	0
ENSG00000229029.2	CDCA4P1	0.3933	2.1636	1.7833	1.2196	0.094	6.339	0.116	0.8843	0.3499	0.552
ENSG00000229030.1	BX276092.3	0	0	0	0	0	0	0	0	0	0
ENSG00000229031.1	MTCO1P25	0	0	0	0	0	0.3331	0.0402	0	0.0303	0
ENSG00000229032.1	AL445685.2	0	3.1956	0	0	0.1716	0	0	0	0.1596	0
ENSG00000229035.2	SPRR2C	0	0	0	0	0	0	0	0	0	0
ENSG00000229036.7	VDAC1P8	2.4209	1.089	0.4694	2.7	0.8111	8.4017	0.3101	1.0206	1.339	1.442
ENSG00000229037.2	MRPL32P2	0.7761	0.366	0.7039	0.1605	0.1113	0.4549	0.6869	0.2618	0.5179	0
ENSG00000229042.2	AL031656.1	0	0.0603	0	0	0.0275	0	0	0	0	0
ENSG00000229043.3	ZFAND2A-DT	6.1408	4.2493	2.2461	8.2911	1.7465	3.7253	5.039	1.6153	5.2802	5.3152
ENSG00000229044.1	AL451070.1	0.3727	0	0.1408	0	0	3.8225	0	0	0	0
ENSG00000229046.1	HMGN1P2	0	0.2074	0.1994	0	0	25.9061	0	0	0	0
ENSG00000229047.1	AF127577.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229048.5	DUTP1	0.6962	0.2736	0.1315	0.1799	0.3745	10.4562	0.154	0	1.0452	0
ENSG00000229051.2	LINC01788	0	0.6285	0	0	2.2227	0	0	0	0.0222	0
ENSG00000229052.2	AL449283.1	0.024	0.0567	0.1272	0.0248	0.0172	0.4227	0	0.0203	0.0481	0
ENSG00000229054.1	RPS29P14	0.9567	0	0.3615	0.4945	0.3431	42.0575	0	0	0.9576	0
ENSG00000229056.2	HECW2-AS1	0.1527	2.2403	0.3462	0.9471	0.2921	0.0746	0	1.3305	2.3436	0.6431
ENSG00000229057.1	RPS3AP54	0	0.2628	0	0.2304	0.0799	0.3266	0.1973	0	0.5949	0
ENSG00000229060.4	AL451124.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229063.2	TRBV23OR9-2	0	0	0	0.2524	0	1.0734	0	0	0	0
ENSG00000229064.1	AC104073.1	0	0.4258	0	0	0	0	0	0	0	0
ENSG00000229065.1	AL354893.2	0.3093	0.3646	0	0	0.1109	0.2266	0	0.2608	0.4127	0
ENSG00000229066.2	AC093459.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229067.1	AL714022.1	1.6252	0.8515	0.4094	3.3599	0	7.938	0.4795	0	0.7229	0
ENSG00000229068.1	TMPOP1	0	0	0	0.1335	0.0463	0	0.2286	0	0.0431	0
ENSG00000229072.1	HMGN2P24	0	0	0.6794	2.4779	0	0	0	0.5053	0	0
ENSG00000229079.1	CR848007.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229080.1	MTCO3P30	0	0	0	0	0	0	0	0	0	0
ENSG00000229081.1	LINC01165	0	0.1188	0	0.3126	0.0362	0.4431	0.223	0	0.2354	0
ENSG00000229082.2	OR5AW1P	0.0956	0	0	0	0	0	0	0	0	0
ENSG00000229083.1	PSMA6P2	0.1192	0.1874	0.0901	0	0	1.2231	0.1055	0	0.8752	0.5021
ENSG00000229086.5	LINC01548	0	0	0	0	0	0	0.2668	0	0	0
ENSG00000229087.1	RPS26P18	0	0.1847	0	0	0	5.1665	0	0	0.6274	0
ENSG00000229088.1	MTND1P10	0	0.0773	0	0	0	0	0	0	0.328	0
ENSG00000229089.8	ANKRD20A8P	0	0.008	0.0077	0.0105	0	0.0747	0	0.0086	0.0068	0
ENSG00000229090.2	FO082842.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229091.3	HSPA8P8	0	0.0331	0.0318	0.0871	0	0.5555	0.1118	0.0355	0.0562	0
ENSG00000229092.2	IGHV3-47	0	3.4543	0	0.2524	0.3503	0	0	0.8236	0.8146	1.5424
ENSG00000229093.1	OR51AB1P	0	0	0	0	0	0	0	0	0	0
ENSG00000229097.1	CALM2P2	4.2759	7.1594	7.0253	17.6802	1.3335	71.9184	0.3291	3.7621	5.086	1.9572
ENSG00000229101.1	ELOCP20	0	0	0	0	0	0.3474	0	0	0	0
ENSG00000229102.1	AC076966.2	0	0	0	0	0	0.3415	0	0	0	0
ENSG00000229104.1	YY1P2	0	0	0	0.0892	0	0	0.3055	0	0	0
ENSG00000229105.1	ASTN2-AS1	0	0	0.0704	0	0	0.0683	0	0.0393	0	0
ENSG00000229106.1	BTBD6P1	0.0646	0.1015	10.7348	0.1335	0	4.1626	0.0571	0.0544	0.0431	0
ENSG00000229107.2	ABHD17AP4	2.6097	0.8487	1.3602	0.6512	0.0645	0.7912	0.1593	0.3035	0.4203	0.379
ENSG00000229108.2	LINC02587	0	0.5151	0	0.8808	0.1881	0.1921	10.5583	0.4421	0.1312	0
ENSG00000229109.2	AL137847.1	0	0.1595	0	0.2971	0.1698	0.0496	0.1496	0.2424	0.1805	0.0712
ENSG00000229110.1	AC006355.1	0	0	0	0	0	0.1184	0	0	0	0
ENSG00000229111.1	MED4-AS1	0.1509	0.3558	0.3422	0	0	1.7692	0	0.2545	0.4028	0
ENSG00000229112.1	AL356583.2	0	0	0.2208	0.302	0	0.4281	0.2586	0	0	0
ENSG00000229115.1	AL390774.1	0	0	0	0	0	2.4363	0.2943	0	0	0
ENSG00000229116.3	AL137026.1	0	0.2106	0.0203	0.2216	0.6344	0.0393	0.0237	0.1582	0.1788	0.1129
ENSG00000229117.9	RPL41	750.2247	620.7785	2296.5369	795.7422	1107.7252	281.2691	1119.6478	661.466	2426.9065	703.8598
ENSG00000229118.1	AC068491.1	0	0.1042	0.1002	0.2741	0	3.4968	0	0.1118	0	0
ENSG00000229119.3	AC026403.1	47.1388	22.6644	61.1941	81.6913	13.525	35.3497	107.9861	126.0214	202.0441	8.1738
ENSG00000229120.2	CYCSP4	0	0	0	0	0	6.5183	0	0	0	0
ENSG00000229122.1	AGBL5-IT1	2.1717	2.0861	1.8237	5.7369	1.0385	10.961	11.7463	3.8657	1.6101	1.5242
ENSG00000229124.7	VIM-AS1	2.7701	11.1096	4.2488	2.1897	4.8214	6.0887	0.5769	6.5263	5.3277	0.3431
ENSG00000229127.2	KANSL1L-AS1	0.237	2.3682	1.3818	1.75	0.2914	43.8079	0.4195	0.7423	1.9655	0.1426
ENSG00000229129.1	ACTG1P2	0	0	0.1099	0.3006	0.0522	0.1065	0.0644	0	0.1456	0
ENSG00000229131.1	AC016710.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229132.2	EIF4A1P10	2.8253	2.1676	3.6606	16.8281	1.0133	3.7457	2.9174	1.4747	6.7329	1.2748
ENSG00000229133.1	RPS7P4	1.8271	1.3255	3.3992	2.034	3.4277	2.2655	1.3684	0.7111	1.4067	0.2959
ENSG00000229138.1	CDY6P	0	0	0	0	0	0	0	0	0	0
ENSG00000229140.11	CCDC26	0.0352	0.0101	0.0036	0.0695	0.0011	1.0364	0.1402	0.0108	0.0043	0.0034
ENSG00000229142.1	HCG4P8	0	0.0656	0	0	0.0599	0	0.0739	0	0	0
ENSG00000229143.1	AC009480.2	0	0	0	0	0	0	0	0	0	0
