Rat gene stable ID,Gene stable ID version,Mouse gene stable ID
ENSRNOG00000054884,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000054884,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000060642,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000060642,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000060642,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000060642,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000060642,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000060642,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000060642,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000060642,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000058052,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000058052,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000058052,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000058052,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000058052,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000058052,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000058052,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000058052,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000052788,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000052788,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000052788,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000052788,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000052788,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000052788,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000052788,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000052788,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000051561,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000051561,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000051561,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000051561,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000051561,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000051561,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000051561,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000051561,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000056544,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000056544,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000056544,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000056544,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000056544,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000056544,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000056544,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000056544,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000052544,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000052544,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000052544,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000052544,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000052544,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000052544,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000052544,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000052544,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000061755,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000061755,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000061755,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000061755,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000061755,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000061755,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000061755,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000061755,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000053555,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000053555,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000053555,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000053555,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000053555,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000053555,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000053555,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000053555,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000063473,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000063473,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000063473,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000063473,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000063473,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000063473,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000063473,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000063473,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000070147,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000070147,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000070147,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000070147,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000070147,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000070147,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000070147,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000070147,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000067813,ENSG00000200294.1,ENSMUSG00000064442
ENSRNOG00000067813,ENSG00000200294.1,ENSMUSG00000089014
ENSRNOG00000067813,ENSG00000200294.1,ENSMUSG00000064609
ENSRNOG00000067813,ENSG00000200294.1,ENSMUSG00000064530
ENSRNOG00000067813,ENSG00000200294.1,ENSMUSG00000065187
ENSRNOG00000067813,ENSG00000200294.1,ENSMUSG00000064410
ENSRNOG00000067813,ENSG00000200294.1,ENSMUSG00000065728
ENSRNOG00000067813,ENSG00000200294.1,ENSMUSG00000065692
ENSRNOG00000009660,ENSG00000164303.11,ENSMUSG00000038173
,ENSG00000226701.1,
ENSRNOG00000007733,ENSG00000131089.17,ENSMUSG00000025656
ENSRNOG00000000576,ENSG00000166295.9,ENSMUSG00000020107
ENSRNOG00000004743,ENSG00000163814.8,ENSMUSG00000035498
,ENSG00000218261.1,
,ENSG00000146383.7,
,ENSG00000198523.6,ENSMUSG00000038583
,ENSG00000219088.1,
ENSRNOG00000000800,ENSG00000111885.7,ENSMUSG00000003746
,ENSG00000218213.1,
,ENSG00000235972.1,
,ENSG00000226207.1,
,ENSG00000200170.1,
,ENSG00000249951.1,
,ENSG00000217495.2,
ENSRNOG00000057078,ENSG00000168209.6,ENSMUSG00000020108
,ENSG00000271181.1,
ENSRNOG00000022500,ENSG00000182552.15,ENSMUSG00000031568
ENSRNOG00000047673,ENSG00000100053.10,ENSMUSG00000029352
,ENSG00000202513.1,
,ENSG00000282915.1,
,ENSG00000276531.1,
,ENSG00000279029.1,
,ENSG00000199535.1,
ENSRNOG00000001527,ENSG00000121594.12,ENSMUSG00000075122
,ENSG00000285750.1,
ENSRNOG00000000408,ENSG00000047932.14,ENSMUSG00000019861
,ENSG00000228667.1,
,ENSG00000240294.2,
,ENSG00000236582.1,
ENSRNOG00000043192,ENSG00000165996.14,ENSMUSG00000063275
,ENSG00000237702.2,ENSMUSG00000107486
ENSRNOG00000006888,ENSG00000005436.14,ENSMUSG00000035125
,ENSG00000211714.3,
,ENSG00000236641.2,
,ENSG00000236395.1,
,ENSG00000230189.7,
ENSRNOG00000050023,ENSG00000244752.3,ENSMUSG00000042240
,ENSG00000253687.1,
,ENSG00000261364.1,
,ENSG00000240359.1,
,ENSG00000211734.3,
,ENSG00000242829.1,
,ENSG00000240895.1,
ENSRNOG00000001009,ENSG00000164713.10,ENSMUSG00000047843
,ENSG00000260589.1,
ENSRNOG00000066784,ENSG00000241224.8,ENSMUSG00000110573
ENSRNOG00000060817,ENSG00000136738.15,ENSMUSG00000026718
,ENSG00000251195.1,
ENSRNOG00000029185,ENSG00000145715.15,ENSMUSG00000021549
,ENSG00000249004.1,
,ENSG00000242318.1,
ENSRNOG00000028077,ENSG00000206530.11,ENSMUSG00000071550
,ENSG00000279298.1,
ENSRNOG00000012860,ENSG00000164168.8,ENSMUSG00000031617
ENSRNOG00000000187,ENSG00000100368.15,ENSMUSG00000071713
ENSRNOG00000000187,ENSG00000100368.15,ENSMUSG00000071714
,ENSG00000231167.3,
,ENSG00000227471.9,
,ENSG00000260574.1,
ENSRNOG00000022488,ENSG00000205442.13,ENSMUSG00000028533
ENSRNOG00000000583,ENSG00000155111.15,ENSMUSG00000038481
,ENSG00000250726.1,
ENSRNOG00000010605,ENSG00000133937.5,ENSMUSG00000021095
,ENSG00000250839.1,
,ENSG00000249386.1,
,ENSG00000239944.1,
,ENSG00000256737.1,
,ENSG00000256081.2,
ENSRNOG00000016780,ENSG00000165185.15,ENSMUSG00000045071
,ENSG00000273586.2,
,ENSG00000256385.1,
,ENSG00000255569.1,ENSMUSG00000076758
ENSRNOG00000003439,ENSG00000164136.17,ENSMUSG00000031712
ENSRNOG00000070770,ENSG00000255582.1,ENSMUSG00000063867
ENSRNOG00000070770,ENSG00000255582.1,ENSMUSG00000063106
ENSRNOG00000066413,ENSG00000255582.1,ENSMUSG00000063867
ENSRNOG00000066413,ENSG00000255582.1,ENSMUSG00000063106
,ENSG00000227125.1,
,ENSG00000256553.1,ENSMUSG00000076758
,ENSG00000255664.1,
,ENSG00000157800.18,
,ENSG00000256350.1,
,ENSG00000211776.2,
,ENSG00000248358.2,
,ENSG00000211777.2,
ENSRNOG00000062840,ENSG00000211778.2,ENSMUSG00000076759
ENSRNOG00000037982,ENSG00000148483.9,ENSMUSG00000061531
ENSRNOG00000049583,ENSG00000211779.3,ENSMUSG00000094828
ENSRNOG00000049583,ENSG00000211779.3,ENSMUSG00000094877
ENSRNOG00000049583,ENSG00000211779.3,ENSMUSG00000093953
ENSRNOG00000049583,ENSG00000211779.3,ENSMUSG00000076858
ENSRNOG00000049583,ENSG00000211779.3,ENSMUSG00000076760
,ENSG00000240954.1,
ENSRNOG00000015732,ENSG00000129473.11,ENSMUSG00000089682
ENSRNOG00000033891,ENSG00000154144.13,ENSMUSG00000011114
ENSRNOG00000023850,ENSG00000154144.13,ENSMUSG00000011114
ENSRNOG00000066267,ENSG00000107937.19,ENSMUSG00000021149
ENSRNOG00000062366,ENSG00000169627.9,ENSMUSG00000047721
ENSRNOG00000034215,ENSG00000169627.9,ENSMUSG00000047721
ENSRNOG00000047988,ENSG00000169627.9,ENSMUSG00000047721
ENSRNOG00000015333,ENSG00000169627.9,ENSMUSG00000047721
ENSRNOG00000069865,ENSG00000136866.14,ENSMUSG00000028389
ENSRNOG00000046629,ENSG00000136866.14,ENSMUSG00000028389
ENSRNOG00000051164,ENSG00000136866.14,ENSMUSG00000028389
,ENSG00000243674.1,
ENSRNOG00000007378,ENSG00000168306.13,ENSMUSG00000021751
,ENSG00000258452.1,
ENSRNOG00000059456,ENSG00000100077.16,ENSMUSG00000042249
ENSRNOG00000008159,ENSG00000066697.15,ENSMUSG00000039693
ENSRNOG00000066686,ENSG00000165409.18,ENSMUSG00000020963
ENSRNOG00000003972,ENSG00000165409.18,ENSMUSG00000020963
ENSRNOG00000027914,ENSG00000187838.17,ENSMUSG00000019461
,ENSG00000286283.1,
,ENSG00000285695.1,
,ENSG00000266335.1,
ENSRNOG00000012178,ENSG00000168216.13,ENSMUSG00000073725
ENSRNOG00000009862,ENSG00000130558.20,ENSMUSG00000026833
ENSRNOG00000017201,ENSG00000169217.9,ENSMUSG00000042502
ENSRNOG00000013807,ENSG00000100206.11,ENSMUSG00000022429
,ENSG00000229013.1,
,ENSG00000231723.1,
,ENSG00000233752.1,
,ENSG00000287025.1,
ENSRNOG00000062418,ENSG00000148377.6,ENSMUSG00000021148
ENSRNOG00000062418,ENSG00000148377.6,ENSMUSG00000033520
ENSRNOG00000065553,ENSG00000148377.6,ENSMUSG00000021148
ENSRNOG00000065553,ENSG00000148377.6,ENSMUSG00000033520
ENSRNOG00000067140,ENSG00000148377.6,ENSMUSG00000021148
ENSRNOG00000067140,ENSG00000148377.6,ENSMUSG00000033520
ENSRNOG00000062441,ENSG00000148377.6,ENSMUSG00000021148
ENSRNOG00000062441,ENSG00000148377.6,ENSMUSG00000033520
,ENSG00000248376.2,
ENSRNOG00000015581,ENSG00000115423.19,ENSMUSG00000052861
,ENSG00000248770.1,
,ENSG00000249627.1,
,ENSG00000273180.1,
,ENSG00000213331.4,
,ENSG00000270434.1,
ENSRNOG00000017349,ENSG00000169221.14,ENSMUSG00000042492
,ENSG00000251418.2,
,ENSG00000239152.1,
,ENSG00000272784.1,
,ENSG00000250725.2,
,ENSG00000272744.1,
,ENSG00000249901.1,
,ENSG00000248206.2,
ENSRNOG00000060949,ENSG00000264230.9,ENSMUSG00000021950
,ENSG00000227765.4,
ENSRNOG00000014172,ENSG00000164129.12,ENSMUSG00000044014
,ENSG00000244196.1,
,ENSG00000280098.1,
,ENSG00000249074.1,
,ENSG00000273762.1,
,ENSG00000263872.1,
,ENSG00000242945.2,
,ENSG00000241877.1,
,ENSG00000264350.1,
ENSRNOG00000032009,ENSG00000164123.7,ENSMUSG00000091685
,ENSG00000283613.1,
,ENSG00000264564.1,
ENSRNOG00000001525,ENSG00000144847.13,ENSMUSG00000022790
ENSRNOG00000049681,ENSG00000166974.13,ENSMUSG00000024277
,ENSG00000251128.1,
,ENSG00000251407.1,
,ENSG00000287433.1,
,ENSG00000248816.1,
ENSRNOG00000033528,ENSG00000038295.8,ENSMUSG00000053626
ENSRNOG00000023863,ENSG00000180269.8,ENSMUSG00000066197
ENSRNOG00000013078,ENSG00000147905.18,ENSMUSG00000035649
ENSRNOG00000015695,ENSG00000213648.11,ENSMUSG00000000739
ENSRNOG00000060120,ENSG00000073169.15,ENSMUSG00000035757
,ENSG00000258915.1,
,ENSG00000271705.1,
,ENSG00000271656.1,
,ENSG00000259167.2,
,ENSG00000213412.3,
ENSRNOG00000061026,ENSG00000204174.8,ENSMUSG00000048337
ENSRNOG00000004300,ENSG00000165417.12,ENSMUSG00000020962
ENSRNOG00000037540,ENSG00000205544.4,ENSMUSG00000070394
ENSRNOG00000006865,ENSG00000068697.7,ENSMUSG00000020585
,ENSG00000227968.1,
,ENSG00000231006.1,
,ENSG00000229532.1,
ENSRNOG00000023712,ENSG00000165730.16,ENSMUSG00000036923
,ENSG00000236503.1,
,ENSG00000270923.1,
ENSRNOG00000067317,ENSG00000153551.14,ENSMUSG00000032436
,ENSG00000287554.1,
ENSRNOG00000010617,ENSG00000159307.20,ENSMUSG00000016763
ENSRNOG00000015430,ENSG00000169992.10,ENSMUSG00000051790
ENSRNOG00000021840,ENSG00000106034.18,ENSMUSG00000062980
,ENSG00000255327.1,
,ENSG00000243664.1,
,ENSG00000240121.1,
ENSRNOG00000027039,ENSG00000082515.18,ENSMUSG00000020514
,ENSG00000237916.1,
ENSRNOG00000031266,ENSG00000110013.13,ENSMUSG00000001942
ENSRNOG00000007124,ENSG00000172086.9,ENSMUSG00000053012
ENSRNOG00000015419,ENSG00000181323.8,ENSMUSG00000041165
,ENSG00000280096.1,
,ENSG00000274400.1,
ENSRNOG00000048101,ENSG00000186812.13,ENSMUSG00000024276
,ENSG00000225842.1,
ENSRNOG00000058804,ENSG00000221303.1,ENSMUSG00000088412
,ENSG00000205579.3,
ENSRNOG00000056125,ENSG00000200218.1,
ENSRNOG00000005660,ENSG00000184731.6,ENSMUSG00000036136
,ENSG00000270343.1,
ENSRNOG00000058939,ENSG00000184560.8,ENSMUSG00000044084
,ENSG00000242163.1,
,ENSG00000258605.1,
ENSRNOG00000018668,ENSG00000090863.12,ENSMUSG00000003316
ENSRNOG00000000396,ENSG00000107625.14,ENSMUSG00000020076
,ENSG00000254656.3,ENSMUSG00000092035
,ENSG00000199755.1,
,ENSG00000233707.3,
ENSRNOG00000009432,ENSG00000134001.15,ENSMUSG00000021116
,ENSG00000165059.8,
ENSRNOG00000065081,ENSG00000115507.10,ENSMUSG00000005917
ENSRNOG00000069891,ENSG00000283439.4,ENSMUSG00000109737
ENSRNOG00000015057,ENSG00000181284.3,ENSMUSG00000089876
ENSRNOG00000032101,ENSG00000114487.10,ENSMUSG00000022652
ENSRNOG00000000288,ENSG00000244486.9,ENSMUSG00000012017
ENSRNOG00000014882,ENSG00000161958.11,ENSMUSG00000042826
ENSRNOG00000066928,ENSG00000196873.16,ENSMUSG00000024878
ENSRNOG00000015516,ENSG00000196873.16,ENSMUSG00000024878
ENSRNOG00000065514,ENSG00000173960.14,ENSMUSG00000020634
ENSRNOG00000068687,ENSG00000173960.14,ENSMUSG00000020634
ENSRNOG00000031348,ENSG00000186952.15,ENSMUSG00000045036
ENSRNOG00000010098,ENSG00000100558.9,ENSMUSG00000021118
,ENSG00000227593.2,
,ENSG00000255786.1,
ENSRNOG00000000579,ENSG00000277443.3,ENSMUSG00000069662
,ENSG00000249284.1,
ENSRNOG00000008153,ENSG00000109943.9,ENSMUSG00000032021
,ENSG00000279989.1,
,ENSG00000274184.1,
,ENSG00000268573.1,
,ENSG00000263301.1,
ENSRNOG00000000815,ENSG00000172594.13,ENSMUSG00000019872
,ENSG00000274918.1,
ENSRNOG00000016562,ENSG00000172466.16,ENSMUSG00000051469
ENSRNOG00000012982,ENSG00000164114.19,ENSMUSG00000033900
,ENSG00000231134.1,
,ENSG00000271627.1,
ENSRNOG00000014698,ENSG00000170175.11,ENSMUSG00000041189
,ENSG00000224869.1,
,ENSG00000227270.1,
,ENSG00000271097.1,
,ENSG00000130538.6,
,ENSG00000265993.1,
ENSRNOG00000008588,ENSG00000156127.8,ENSMUSG00000034266
ENSRNOG00000008683,ENSG00000171094.18,ENSMUSG00000055471
,ENSG00000133460.20,
ENSRNOG00000006001,ENSG00000146963.18,ENSMUSG00000029823
,ENSG00000231729.1,
,ENSG00000236813.1,
,ENSG00000222532.1,
ENSRNOG00000013162,ENSG00000166707.12,ENSMUSG00000036699
ENSRNOG00000013162,ENSG00000166707.12,ENSMUSG00000031428
ENSRNOG00000055939,ENSG00000166707.12,ENSMUSG00000036699
ENSRNOG00000055939,ENSG00000166707.12,ENSMUSG00000031428
,ENSG00000218424.2,
ENSRNOG00000008754,ENSG00000119686.10,ENSMUSG00000034258
,ENSG00000213133.4,
ENSRNOG00000008592,ENSG00000043039.7,ENSMUSG00000032033
,ENSG00000186496.12,
,ENSG00000219298.1,
ENSRNOG00000031290,ENSG00000173626.10,ENSMUSG00000071340
,ENSG00000158639.13,
ENSRNOG00000016371,ENSG00000146409.12,ENSMUSG00000037455
,ENSG00000279406.1,
,ENSG00000223817.1,
ENSRNOG00000046494,ENSG00000214688.6,ENSMUSG00000090439
,ENSG00000239683.1,
,ENSG00000275512.1,
,ENSG00000107738.20,ENSMUSG00000020101
ENSRNOG00000016532,ENSG00000153391.16,ENSMUSG00000047989
,ENSG00000279046.1,
,ENSG00000213233.5,
,ENSG00000274824.1,
ENSRNOG00000022632,ENSG00000102387.16,ENSMUSG00000009596
ENSRNOG00000026315,ENSG00000102387.16,ENSMUSG00000009596
ENSRNOG00000006075,ENSG00000149557.14,ENSMUSG00000032118
,ENSG00000219150.2,
,ENSG00000214457.3,
,ENSG00000229214.2,
ENSRNOG00000033087,ENSG00000107736.22,ENSMUSG00000012819
ENSRNOG00000014645,ENSG00000164904.18,ENSMUSG00000053644
ENSRNOG00000011517,ENSG00000146072.6,ENSMUSG00000023915
,ENSG00000243945.1,
,ENSG00000272610.1,
,ENSG00000182035.13,ENSMUSG00000044405
ENSRNOG00000001958,ENSG00000114446.5,ENSMUSG00000032965
,ENSG00000241721.1,
,ENSG00000265595.1,
ENSRNOG00000013062,ENSG00000019186.10,ENSMUSG00000038567
,ENSG00000279074.1,
ENSRNOG00000024426,ENSG00000134042.14,ENSMUSG00000064036
ENSRNOG00000009870,ENSG00000167874.7,ENSMUSG00000045377
ENSRNOG00000014907,ENSG00000118514.14,ENSMUSG00000037542
ENSRNOG00000013132,ENSG00000258223.6,ENSMUSG00000051936
ENSRNOG00000066275,ENSG00000182224.12,ENSMUSG00000044795
ENSRNOG00000005624,ENSG00000005889.16,ENSMUSG00000079509
,ENSG00000242052.1,
,ENSG00000236138.4,
ENSRNOG00000001786,ENSG00000114520.11,ENSMUSG00000022808
,ENSG00000280046.1,
,ENSG00000252835.1,
,ENSG00000236281.1,
,ENSG00000213237.4,
ENSRNOG00000037627,ENSG00000170043.12,ENSMUSG00000049299
ENSRNOG00000059140,ENSG00000136286.16,ENSMUSG00000020437
,ENSG00000242951.1,
,ENSG00000201096.1,
,ENSG00000119685.20,
ENSRNOG00000063335,ENSG00000275877.1,
ENSRNOG00000063154,ENSG00000275877.1,
ENSRNOG00000067493,ENSG00000275877.1,
ENSRNOG00000063407,ENSG00000275877.1,
ENSRNOG00000068043,ENSG00000275877.1,
ENSRNOG00000052008,ENSG00000275877.1,
ENSRNOG00000066190,ENSG00000275877.1,
ENSRNOG00000068904,ENSG00000275877.1,
ENSRNOG00000068392,ENSG00000275877.1,
ENSRNOG00000068249,ENSG00000275877.1,
ENSRNOG00000067403,ENSG00000275877.1,
ENSRNOG00000066911,ENSG00000275877.1,
ENSRNOG00000063315,ENSG00000275877.1,
ENSRNOG00000070547,ENSG00000275877.1,
ENSRNOG00000069225,ENSG00000275877.1,
ENSRNOG00000064856,ENSG00000275877.1,
ENSRNOG00000067251,ENSG00000275877.1,
ENSRNOG00000070537,ENSG00000275877.1,
ENSRNOG00000064733,ENSG00000275877.1,
ENSRNOG00000067463,ENSG00000275877.1,
ENSRNOG00000069816,ENSG00000275877.1,
ENSRNOG00000063349,ENSG00000275877.1,
ENSRNOG00000069242,ENSG00000275877.1,
ENSRNOG00000068370,ENSG00000275877.1,
ENSRNOG00000064178,ENSG00000275877.1,
ENSRNOG00000064606,ENSG00000275877.1,
ENSRNOG00000068704,ENSG00000275877.1,
ENSRNOG00000070998,ENSG00000275877.1,
ENSRNOG00000064311,ENSG00000275877.1,
ENSRNOG00000069942,ENSG00000275877.1,
ENSRNOG00000068294,ENSG00000274385.1,
ENSRNOG00000011861,ENSG00000109576.14,ENSMUSG00000057228
ENSRNOG00000012906,ENSG00000064787.14,ENSMUSG00000013523
,ENSG00000218048.2,
ENSRNOG00000008270,ENSG00000170037.14,ENSMUSG00000032782
ENSRNOG00000007867,ENSG00000111880.16,ENSMUSG00000028274
ENSRNOG00000050028,ENSG00000260456.7,ENSMUSG00000031809
,ENSG00000255155.1,
ENSRNOG00000016147,ENSG00000091664.9,ENSMUSG00000030500
,ENSG00000227513.1,
,ENSG00000259056.1,
ENSRNOG00000003114,ENSG00000121578.13,ENSMUSG00000022793
ENSRNOG00000066694,ENSG00000186260.17,ENSMUSG00000009569
ENSRNOG00000016182,ENSG00000163235.16,ENSMUSG00000029999
,ENSG00000267233.1,
,ENSG00000239689.1,
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000079703
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000068218
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000079697
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000079704
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000062814
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000079702
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000079699
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000023165
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000071816
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000079705
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000079701
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000035371
ENSRNOG00000049427,ENSG00000126752.8,ENSMUSG00000068219
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000079703
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000068218
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000079697
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000079704
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000062814
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000079702
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000079699
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000023165
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000071816
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000079705
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000079701
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000035371
ENSRNOG00000046702,ENSG00000126752.8,ENSMUSG00000068219
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000079703
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000068218
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000079697
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000079704
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000062814
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000079702
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000079699
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000023165
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000071816
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000079705
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000079701
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000035371
ENSRNOG00000027850,ENSG00000126752.8,ENSMUSG00000068219
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000079703
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000068218
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000079697
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000079704
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000062814
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000079702
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000079699
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000023165
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000071816
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000079705
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000079701
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000035371
ENSRNOG00000031720,ENSG00000126752.8,ENSMUSG00000068219
ENSRNOG00000015582,ENSG00000082212.13,ENSMUSG00000024556
,ENSG00000204456.4,
ENSRNOG00000011151,ENSG00000149256.16,ENSMUSG00000048078
ENSRNOG00000066471,ENSG00000197779.15,
ENSRNOG00000013004,ENSG00000122787.15,ENSMUSG00000038641
ENSRNOG00000060542,ENSG00000080561.14,ENSMUSG00000000266
,ENSG00000230790.2,
,ENSG00000224733.1,
,ENSG00000216853.1,
,ENSG00000219747.1,
,ENSG00000213150.2,
,ENSG00000218872.1,
,ENSG00000231120.3,
,ENSG00000269919.1,
,ENSG00000213117.4,
,ENSG00000218813.1,
ENSRNOG00000027360,ENSG00000115875.19,ENSMUSG00000024097
,ENSG00000217044.1,
,ENSG00000279960.1,
,ENSG00000232362.1,
,ENSG00000220745.2,
,ENSG00000216316.1,
